path,x1,y1,x2,y2
03337.png,104,23,405,444
17346.png,54,30,242,263
05726.png,28,14,129,140
19893.png,36,24,185,198
21937.png,31,18,182,193
08957.png,55,33,226,256
21141.png,40,18,186,204
15311.png,127,73,453,514
10567.png,57,30,178,185
22160.png,112,71,389,440
04038.png,66,45,386,431
09818.png,-1,-1,-1,-1
18774.png,20,6,128,140
08920.png,55,33,217,234
18394.png,96,51,367,385
18235.png,-1,-1,-1,-1
17485.png,85,43,413,471
04465.png,86,36,387,425
00807.png,92,57,451,489
13598.png,50,23,194,198
01646.png,98,92,372,432
15642.png,43,28,186,197
11530.png,59,16,194,181
06648.png,189,46,983,1139
17752.png,33,19,178,204
03222.png,95,65,426,471
17827.png,45,27,187,193
15682.png,34,0,199,186
09659.png,41,15,187,202
13957.png,38,12,187,192
07300.png,30,21,129,149
08706.png,69,19,328,355
14862.png,36,23,185,203
00004.png,91,59,809,1029
04768.png,82,43,378,405
09121.png,126,44,459,515
08801.png,95,49,444,485
03361.png,94,36,370,412
12246.png,31,10,176,200
14151.png,30,32,181,202
01134.png,44,27,225,248
15319.png,43,18,184,207
19451.png,33,18,198,218
17942.png,93,55,408,434
18046.png,27,14,166,194
12936.png,118,43,446,486
19747.png,48,19,183,202
17187.png,107,73,555,614
05340.png,96,17,447,469
04357.png,33,17,121,125
08101.png,58,41,293,323
12166.png,40,32,180,197
05070.png,26,23,148,174
03004.png,125,62,589,642
10454.png,-1,-1,-1,-1
05494.png,-1,-1,-1,-1
16662.png,109,32,484,554
21017.png,70,52,329,354
12014.png,50,53,163,195
09353.png,67,47,209,227
06187.png,97,73,442,481
09466.png,30,17,145,160
21341.png,0,6,350,465
05760.png,57,22,208,228
21383.png,78,66,451,506
13286.png,147,149,516,621
18335.png,-1,-1,-1,-1
00880.png,182,217,359,628
14982.png,176,103,754,828
21667.png,131,56,518,536
08389.png,64,37,212,232
00912.png,139,93,544,611
17992.png,85,31,401,429
02030.png,89,54,505,554
21237.png,-1,-1,-1,-1
02071.png,81,39,364,415
21503.png,44,15,181,207
10983.png,32,20,180,196
13147.png,70,12,404,416
02391.png,42,30,248,292
12861.png,40,17,196,203
08080.png,-1,-1,-1,-1
16051.png,251,126,1080,1122
15862.png,60,34,233,258
15075.png,38,22,183,208
09138.png,87,86,451,521
00781.png,52,16,379,393
18054.png,42,18,181,199
05757.png,156,136,759,897
11312.png,77,37,405,457
05912.png,67,53,362,431
20808.png,55,32,184,189
20707.png,92,49,447,476
01009.png,89,57,366,394
10717.png,43,27,182,199
10037.png,43,14,175,198
06217.png,83,85,189,221
04267.png,133,56,576,643
12526.png,110,53,470,535
21208.png,48,28,187,190
16441.png,47,29,206,234
07136.png,49,12,214,233
13212.png,40,12,190,211
06142.png,53,7,270,306
02307.png,99,67,411,458
12750.png,79,61,335,357
18826.png,46,16,174,202
16415.png,54,36,185,201
17091.png,61,44,316,336
04146.png,108,68,497,590
02101.png,75,12,350,378
02153.png,-1,-1,-1,-1
19047.png,91,48,435,461
10594.png,78,45,341,393
18706.png,41,23,184,197
12545.png,98,24,421,443
07323.png,55,32,331,382
06811.png,44,32,206,225
08127.png,49,0,251,247
04446.png,62,48,212,231
12774.png,82,37,450,513
17627.png,84,24,347,367
01698.png,211,45,821,899
15651.png,143,33,645,696
07119.png,173,92,646,753
17101.png,46,24,174,195
21277.png,-1,-1,-1,-1
06260.png,118,64,471,531
03339.png,87,48,431,468
12697.png,80,32,393,406
02475.png,137,46,526,577
22132.png,-1,-1,-1,-1
11840.png,52,17,238,253
00423.png,31,15,138,155
16784.png,0,14,185,223
01197.png,58,49,201,211
12159.png,124,72,646,700
08915.png,133,69,541,607
00939.png,113,90,395,447
01711.png,190,74,704,777
16294.png,192,80,879,1026
12265.png,90,51,461,518
07848.png,82,32,396,450
19448.png,31,24,190,205
08054.png,145,49,620,654
07330.png,68,33,371,401
07471.png,95,30,423,435
03556.png,-1,-1,-1,-1
16418.png,44,31,167,185
04242.png,92,66,356,392
14991.png,91,34,417,440
12672.png,97,78,413,452
18469.png,44,39,219,247
03851.png,106,66,428,482
02835.png,122,58,581,636
11057.png,43,32,177,204
17165.png,71,28,370,416
06658.png,64,31,271,288
05166.png,75,14,294,311
00936.png,230,51,1149,1310
10648.png,45,21,187,199
15937.png,45,28,177,195
11441.png,35,31,172,189
09952.png,56,12,316,352
15453.png,54,39,236,257
01512.png,33,11,124,135
03299.png,-1,-1,-1,-1
20894.png,37,22,185,199
01305.png,30,15,141,158
18392.png,90,45,506,605
10383.png,83,21,314,346
06073.png,86,45,404,440
08501.png,96,78,415,470
17733.png,49,30,178,189
21982.png,48,27,225,255
16553.png,103,52,539,589
11139.png,35,12,137,144
11951.png,51,59,161,193
05137.png,44,48,236,271
12365.png,136,51,576,642
06912.png,126,93,555,626
13229.png,96,47,446,496
04767.png,51,21,215,234
07055.png,68,60,245,285
13093.png,78,66,453,507
03935.png,111,55,461,489
15072.png,54,90,622,792
14956.png,41,14,185,196
03039.png,-1,-1,-1,-1
05683.png,50,45,198,232
19499.png,51,24,183,209
13968.png,46,37,223,250
01786.png,82,56,398,420
01640.png,160,96,567,649
04703.png,50,25,187,202
03942.png,51,26,202,221
05310.png,120,86,497,552
07069.png,41,36,236,288
05437.png,169,59,656,721
16658.png,47,25,175,201
14954.png,56,33,182,191
16118.png,-1,-1,-1,-1
20431.png,76,35,339,370
03995.png,103,31,435,477
04628.png,-1,-1,-1,-1
04501.png,58,24,290,310
01043.png,46,25,218,230
18166.png,-1,-1,-1,-1
06409.png,47,30,183,203
00726.png,105,93,403,456
03490.png,139,67,451,501
06379.png,66,52,290,318
22179.png,63,36,232,249
02076.png,74,70,419,454
00082.png,81,42,317,352
03434.png,50,24,213,230
15869.png,46,30,182,201
19493.png,105,32,483,529
04713.png,78,30,391,424
06332.png,115,68,354,366
18476.png,140,51,565,631
12196.png,47,27,185,198
15773.png,107,48,433,447
06745.png,61,42,295,315
06558.png,86,56,438,522
12974.png,45,17,174,204
00777.png,156,108,635,704
16308.png,39,32,184,199
18785.png,51,25,247,277
15137.png,45,18,183,205
18292.png,44,25,188,195
08416.png,155,68,541,597
16323.png,41,38,183,202
00041.png,91,59,468,494
16478.png,30,0,187,206
04737.png,38,25,184,206
13171.png,150,92,570,618
19028.png,187,188,486,555
19153.png,40,23,187,211
13959.png,108,62,422,449
14549.png,38,22,180,198
12524.png,46,18,182,201
09054.png,227,176,881,961
01032.png,50,23,209,223
10859.png,29,23,148,164
07443.png,99,48,490,544
09870.png,49,25,180,197
16254.png,55,25,229,264
16776.png,51,28,223,246
10137.png,110,67,541,607
19087.png,39,29,190,207
22230.png,109,32,484,554
18817.png,44,23,181,208
19661.png,38,20,186,209
22022.png,-1,-1,-1,-1
13841.png,89,66,406,444
10393.png,36,16,187,194
05057.png,57,23,210,227
05080.png,-1,-1,-1,-1
05736.png,196,102,626,722
12028.png,-1,-1,-1,-1
10188.png,69,68,314,359
01387.png,65,2,317,333
19949.png,42,19,191,194
14418.png,38,12,195,211
07972.png,98,82,471,507
15112.png,39,25,182,199
15571.png,31,13,165,179
01150.png,128,97,455,467
12352.png,44,17,187,196
19442.png,36,24,188,212
00433.png,51,23,283,315
00772.png,117,73,442,487
16719.png,124,47,622,653
00454.png,57,47,283,305
03243.png,82,40,399,439
06633.png,96,31,428,453
00143.png,171,51,923,1079
00790.png,-1,-1,-1,-1
05249.png,0,77,250,404
04655.png,76,37,354,397
07759.png,92,45,423,448
05373.png,58,32,254,288
04179.png,90,52,412,456
16197.png,50,10,191,197
16398.png,39,21,188,197
03549.png,94,46,469,523
19168.png,39,19,182,196
03263.png,56,38,226,255
05572.png,145,86,638,678
14448.png,39,24,183,202
02442.png,112,35,542,596
22285.png,105,29,333,354
05585.png,98,57,449,519
00134.png,86,46,297,327
04752.png,51,33,211,225
20990.png,49,38,179,198
17676.png,160,81,548,619
14017.png,87,45,414,473
01223.png,55,0,339,348
10856.png,-1,-1,-1,-1
13624.png,91,77,386,443
15375.png,66,17,303,325
05753.png,83,59,461,480
07870.png,-1,-1,-1,-1
15062.png,130,75,541,597
21273.png,133,61,514,594
05040.png,93,45,459,510
10794.png,51,26,181,202
20574.png,84,46,379,410
08018.png,105,60,526,574
19867.png,45,16,188,208
04550.png,115,103,470,533
00403.png,59,53,208,225
11492.png,27,16,184,216
15678.png,46,14,190,203
13426.png,41,15,181,200
03993.png,74,45,502,540
09187.png,50,20,237,264
12103.png,95,57,411,443
18860.png,36,28,185,202
21953.png,51,20,252,258
21851.png,199,108,684,688
08352.png,113,51,431,439
04451.png,53,38,223,245
07396.png,69,47,371,426
06017.png,45,28,208,235
19542.png,87,71,385,424
12098.png,46,28,203,215
22217.png,84,24,389,407
11755.png,-1,-1,-1,-1
13592.png,32,23,191,205
07321.png,131,73,592,689
07084.png,97,55,343,379
02212.png,48,2,268,293
03950.png,-1,-1,-1,-1
18628.png,41,24,174,189
08165.png,105,66,480,534
09628.png,94,57,448,500
02846.png,116,46,485,543
19546.png,-1,-1,-1,-1
13366.png,41,28,178,199
17328.png,81,37,405,441
14521.png,42,9,193,205
12406.png,80,60,409,440
19871.png,44,33,143,148
16421.png,33,27,190,202
07005.png,85,9,511,554
20843.png,46,13,187,198
19447.png,130,35,532,541
09618.png,0,17,186,223
02469.png,119,97,373,407
20180.png,41,26,182,202
11040.png,87,38,391,425
04518.png,242,91,1043,1178
05012.png,102,51,406,460
19283.png,47,20,197,204
13000.png,159,80,594,642
15226.png,32,14,180,201
15728.png,43,17,185,207
17593.png,26,14,114,126
01413.png,36,35,223,241
04216.png,63,27,243,240
16374.png,87,24,376,417
21906.png,42,30,223,252
16266.png,44,26,176,206
01928.png,58,33,265,314
22287.png,20,3,113,127
13509.png,95,45,446,496
20387.png,30,26,168,192
00771.png,49,28,212,233
05142.png,34,19,179,202
19439.png,38,23,185,207
13053.png,69,30,259,275
18822.png,45,29,182,209
18653.png,42,24,180,195
18384.png,42,27,182,204
13994.png,37,6,184,202
05832.png,43,26,210,230
17154.png,40,11,176,189
14959.png,121,56,520,569
14375.png,29,7,180,196
05333.png,87,49,375,422
00063.png,196,118,920,1071
09097.png,49,14,223,229
14652.png,42,37,172,184
17626.png,47,23,200,223
15292.png,-1,-1,-1,-1
01490.png,34,24,214,252
17015.png,50,22,219,233
15611.png,-1,-1,-1,-1
17997.png,97,70,455,477
18865.png,87,35,397,444
07607.png,104,39,362,405
10547.png,27,25,168,199
10945.png,164,73,688,755
18243.png,-1,-1,-1,-1
13281.png,98,56,338,377
00280.png,61,65,306,359
03679.png,66,16,373,416
06114.png,108,37,426,451
16854.png,54,39,222,245
13381.png,101,51,437,473
20338.png,124,55,493,538
18880.png,60,24,279,300
17708.png,130,59,560,601
21010.png,82,64,316,351
09081.png,99,45,450,496
10004.png,130,54,529,568
19798.png,-1,-1,-1,-1
21498.png,36,17,186,193
08938.png,30,13,169,189
11112.png,37,22,178,196
12037.png,41,23,183,201
01405.png,61,39,219,234
17486.png,84,34,361,396
04089.png,29,16,188,207
06808.png,53,30,237,255
01506.png,40,24,208,229
21133.png,36,29,178,189
19922.png,41,14,185,198
17185.png,25,22,190,206
06899.png,170,145,630,679
02269.png,99,63,409,445
04087.png,79,51,327,362
02353.png,46,31,220,243
10421.png,107,39,498,545
11734.png,56,28,236,277
02039.png,45,30,212,228
09360.png,45,38,196,228
11231.png,40,29,182,199
05295.png,91,43,442,493
15825.png,36,9,179,201
18513.png,39,21,182,206
22001.png,54,40,245,277
20975.png,-1,-1,-1,-1
15333.png,24,19,175,200
11202.png,118,91,436,475
18134.png,32,18,134,139
17831.png,76,52,393,438
09752.png,35,9,168,183
06900.png,56,30,219,225
09517.png,-1,-1,-1,-1
04107.png,87,33,504,570
01358.png,74,40,349,397
15787.png,43,19,181,199
07994.png,59,24,354,374
12732.png,49,37,225,248
08824.png,100,34,502,524
21998.png,55,44,257,283
20228.png,85,41,438,480
21849.png,56,32,231,245
02847.png,40,24,152,160
19170.png,39,30,178,205
16899.png,39,17,185,200
18815.png,53,15,201,200
09458.png,64,34,289,326
06014.png,71,59,437,484
04364.png,54,33,207,230
05969.png,71,49,281,317
03982.png,96,86,227,248
19959.png,139,53,584,644
19199.png,32,18,177,195
20643.png,44,30,185,208
13815.png,68,39,280,313
05347.png,56,12,217,240
15206.png,107,32,440,442
00610.png,46,22,221,229
19265.png,136,62,559,616
01395.png,-1,-1,-1,-1
13206.png,39,25,183,205
02909.png,51,19,200,207
21738.png,48,21,176,192
19150.png,29,15,189,213
01171.png,100,46,390,408
05925.png,-1,-1,-1,-1
04904.png,59,34,213,225
18775.png,-1,-1,-1,-1
02453.png,105,36,507,547
01046.png,104,76,372,418
00985.png,137,103,409,466
20658.png,47,17,190,196
08400.png,-1,-1,-1,-1
15771.png,-1,-1,-1,-1
11012.png,43,26,182,199
10657.png,110,56,425,460
13249.png,125,68,554,608
18521.png,46,0,275,302
13653.png,49,29,179,188
15001.png,-1,-1,-1,-1
02781.png,53,39,347,393
14438.png,-1,-1,-1,-1
11079.png,118,62,569,635
12781.png,43,22,186,202
02382.png,94,60,430,480
08246.png,80,16,308,341
14296.png,51,16,186,201
10445.png,107,104,442,512
19429.png,82,35,310,371
09532.png,106,27,462,496
09987.png,91,34,406,430
07958.png,0,0,224,253
10194.png,47,22,187,204
06801.png,163,124,726,816
04537.png,163,75,633,720
12812.png,43,21,189,206
21668.png,-1,-1,-1,-1
04643.png,67,40,213,230
16123.png,46,6,191,198
14195.png,-1,-1,-1,-1
17432.png,92,70,415,449
22354.png,-1,-1,-1,-1
08588.png,0,323,176,585
09421.png,112,56,482,522
11664.png,-1,-1,-1,-1
12136.png,98,70,443,486
03703.png,57,31,218,227
01906.png,271,0,404,138
15954.png,101,100,743,865
18007.png,42,21,128,128
05910.png,98,59,486,582
05432.png,-1,-1,-1,-1
17839.png,46,23,182,198
08081.png,103,54,336,379
01780.png,97,81,481,534
14663.png,40,36,181,205
10431.png,113,74,574,640
17840.png,35,21,184,207
15560.png,29,14,118,129
06827.png,68,35,367,390
16059.png,36,21,184,206
14153.png,-1,-1,-1,-1
21927.png,63,33,258,284
11829.png,137,41,518,572
08679.png,59,41,358,408
10127.png,-1,-1,-1,-1
02951.png,73,39,363,391
03461.png,70,20,278,312
02049.png,58,51,285,316
09174.png,122,51,524,565
09514.png,58,38,237,259
21029.png,-1,-1,-1,-1
08791.png,44,20,189,196
22207.png,80,49,438,478
20288.png,18,0,101,112
12972.png,-1,-1,-1,-1
08760.png,47,48,203,229
05799.png,50,18,184,186
00976.png,86,46,384,419
17802.png,89,40,365,408
03768.png,71,65,296,346
18255.png,41,28,181,200
20040.png,41,28,175,193
01688.png,41,21,167,184
07879.png,77,40,359,398
12456.png,144,99,557,582
16582.png,97,26,388,431
15567.png,33,14,198,216
17215.png,47,13,187,201
21138.png,60,33,382,416
11863.png,54,25,182,197
13149.png,98,68,416,449
16811.png,95,32,339,383
13464.png,46,9,174,176
07612.png,71,31,286,320
09888.png,101,80,419,472
04970.png,56,27,241,270
02762.png,51,23,218,230
07122.png,143,126,477,540
10218.png,110,53,397,444
19807.png,63,18,289,316
22250.png,132,165,481,576
00374.png,92,50,440,496
03607.png,94,39,418,466
14094.png,106,47,397,426
15222.png,53,23,198,199
05031.png,100,35,406,452
06274.png,55,25,178,186
03383.png,99,46,373,428
19727.png,-1,-1,-1,-1
09213.png,122,37,509,566
20247.png,58,29,243,263
02107.png,86,48,354,378
09931.png,39,18,179,196
18367.png,27,4,177,205
00017.png,65,16,289,327
13917.png,33,15,181,205
18364.png,35,16,180,205
15527.png,39,25,187,201
05800.png,144,91,532,576
03165.png,109,40,427,444
21335.png,41,27,179,208
19310.png,38,14,184,203
05490.png,83,43,381,426
21130.png,33,28,176,200
20025.png,120,20,514,549
12231.png,112,69,399,406
21884.png,57,35,253,278
08113.png,94,66,428,472
16652.png,44,21,185,208
16511.png,44,10,189,192
12701.png,54,35,251,262
00866.png,41,26,182,203
20254.png,93,39,487,532
19556.png,105,52,455,497
12383.png,96,48,417,437
09092.png,50,39,203,223
22198.png,63,47,77,68
03185.png,109,16,377,340
15889.png,44,22,206,217
06809.png,47,36,207,236
21633.png,132,92,518,566
10603.png,25,23,181,210
14456.png,46,20,176,203
16462.png,52,40,174,189
14170.png,-1,-1,-1,-1
13396.png,41,19,187,209
09296.png,81,57,385,469
21286.png,60,42,314,329
02133.png,75,14,143,98
18337.png,44,17,187,194
12302.png,68,61,387,417
21921.png,23,14,148,165
06040.png,66,30,317,338
16260.png,40,16,182,196
11463.png,39,21,180,202
20579.png,66,12,277,281
16401.png,130,58,504,554
03006.png,107,42,484,510
09776.png,-1,-1,-1,-1
07450.png,87,56,400,435
17130.png,87,55,407,435
01901.png,85,56,427,494
18714.png,-1,-1,-1,-1
19194.png,40,26,176,199
14119.png,112,56,426,459
06542.png,-1,-1,-1,-1
00786.png,112,96,457,535
19079.png,76,57,371,413
20149.png,29,8,329,329
14650.png,35,19,205,223
22332.png,30,14,146,155
10103.png,43,31,183,200
11026.png,37,23,183,200
10125.png,41,24,183,203
21161.png,133,47,505,565
10329.png,44,22,180,207
19599.png,81,24,387,410
08521.png,58,33,265,294
03767.png,29,29,114,134
00212.png,77,39,291,323
14720.png,89,46,371,411
20726.png,31,0,189,208
11000.png,41,19,181,201
20730.png,85,36,330,343
01903.png,137,66,507,561
04948.png,116,80,419,434
09827.png,30,14,146,155
18177.png,91,70,413,446
10173.png,-1,-1,-1,-1
08245.png,44,17,216,236
07630.png,76,49,374,435
09996.png,48,22,193,216
22310.png,34,19,144,154
17606.png,42,27,187,216
21454.png,36,27,175,196
21695.png,46,25,164,180
15725.png,-1,-1,-1,-1
10568.png,94,17,428,446
02602.png,-1,-1,-1,-1
04005.png,93,35,398,446
05360.png,48,20,217,229
21114.png,124,55,527,585
06190.png,49,19,208,230
19014.png,69,39,311,345
03895.png,97,34,369,407
13009.png,57,31,376,408
01073.png,137,97,512,585
10250.png,45,19,186,204
11497.png,34,19,184,207
02861.png,132,84,617,693
13376.png,76,47,413,451
20502.png,74,26,271,290
12056.png,-1,-1,-1,-1
09767.png,49,33,216,223
22199.png,118,63,389,409
18326.png,35,10,158,179
03141.png,85,50,361,390
21886.png,123,104,466,504
13225.png,-1,-1,-1,-1
15698.png,97,33,358,390
03397.png,43,2,231,253
07555.png,90,48,382,418
15839.png,40,28,187,203
01200.png,132,41,533,572
00821.png,54,28,296,335
05412.png,95,34,548,576
15765.png,-1,-1,-1,-1
09283.png,-1,-1,-1,-1
21367.png,203,85,889,992
05133.png,34,18,140,152
20098.png,82,40,411,454
17300.png,39,20,178,203
14449.png,55,32,177,186
13837.png,128,65,509,552
02945.png,92,57,460,515
09053.png,57,51,386,446
19963.png,90,27,435,448
12576.png,69,27,349,375
20611.png,38,20,181,201
12226.png,41,33,180,196
21575.png,0,69,419,689
13434.png,145,28,624,672
15017.png,167,84,964,1078
21409.png,35,52,670,892
06173.png,51,34,213,235
17958.png,43,22,202,205
16999.png,-1,-1,-1,-1
14672.png,98,49,429,469
13428.png,108,95,458,502
20647.png,121,90,408,445
17888.png,59,28,268,281
12459.png,39,20,184,200
05145.png,227,37,1021,1105
00827.png,94,58,412,451
08022.png,59,24,218,216
10203.png,27,0,169,159
05455.png,-1,-1,-1,-1
00493.png,171,52,572,595
18770.png,39,23,185,197
06309.png,-1,-1,-1,-1
15918.png,280,146,1065,1215
18660.png,31,19,124,147
14737.png,114,55,439,482
08012.png,78,28,392,427
07220.png,47,20,185,203
19768.png,78,42,422,489
05331.png,80,29,413,477
15756.png,-1,-1,-1,-1
17928.png,58,39,295,329
17829.png,50,25,188,194
20463.png,44,13,184,188
16646.png,41,23,180,199
07806.png,85,22,369,393
13384.png,-1,-1,-1,-1
19870.png,39,13,174,197
03613.png,129,69,527,616
18283.png,75,48,390,438
12908.png,36,12,187,199
22098.png,80,25,416,451
14920.png,88,10,496,545
19119.png,22,14,111,128
03401.png,55,25,222,240
21285.png,52,28,188,193
12820.png,109,49,380,409
16015.png,111,64,443,463
20164.png,-1,-1,-1,-1
16917.png,40,21,187,201
04690.png,41,17,208,238
10120.png,37,29,185,205
17779.png,55,15,371,409
16856.png,44,19,201,206
06521.png,-1,-1,-1,-1
09166.png,112,78,461,502
08778.png,64,40,237,260
07917.png,83,43,378,449
14606.png,42,20,190,198
14850.png,143,69,598,694
02444.png,36,5,156,157
03551.png,0,230,386,765
09666.png,46,0,275,301
12468.png,40,28,180,195
17822.png,-1,-1,-1,-1
14088.png,91,48,497,549
03581.png,147,78,593,639
16304.png,32,12,180,211
16783.png,134,54,591,629
22053.png,69,31,257,270
14427.png,116,48,420,440
03778.png,34,21,129,140
09754.png,49,16,177,196
08496.png,64,53,264,307
03457.png,79,46,366,421
04890.png,50,24,211,239
06976.png,153,51,548,598
12855.png,45,25,186,206
06404.png,25,19,122,140
20278.png,149,72,608,678
01833.png,58,37,222,236
11131.png,41,16,180,198
16306.png,86,54,394,424
18937.png,39,19,176,195
03557.png,66,54,375,437
00665.png,90,35,502,577
00761.png,50,24,224,246
11665.png,57,32,240,258
14444.png,185,147,568,627
16610.png,-1,-1,-1,-1
18776.png,95,41,386,415
10033.png,77,25,320,351
04237.png,82,44,270,310
10058.png,100,46,422,474
09473.png,56,14,195,208
08982.png,54,37,226,247
09337.png,81,38,381,448
08454.png,105,74,419,465
20065.png,123,72,511,538
19249.png,37,20,187,202
12552.png,48,21,182,195
13919.png,199,86,847,947
21037.png,73,22,384,419
16338.png,-1,-1,-1,-1
15177.png,51,58,162,193
12063.png,105,49,438,475
10105.png,-1,-1,-1,-1
08652.png,29,25,175,207
17892.png,-1,-1,-1,-1
14311.png,80,23,369,395
15529.png,-1,-1,-1,-1
19575.png,42,29,180,202
09401.png,39,17,174,180
00275.png,110,59,450,513
03818.png,99,79,455,526
08109.png,52,35,201,224
20522.png,50,24,180,203
21253.png,211,102,998,1050
